FID,gid,objectid,sampleno,longitude,latitude,sio2,al2o3,fe2o3,tio2,cao,mgo,mno,na2o,k2o,p2o5,loi,ba,ga,sc,v,th,pb,ni,co,rb,sr,y,zr,nb,cr,cu,zn,au,li,cs,as_,sb,bi,se,ag,be,ge,mo,sn,la,ce,pr,nd,sm,eu,tb,gd,dy,ho,er,tm,yb,lu,hf,ta,w,u,pt,pd,toposheet,in_,f,te,tl,hg,cd
89,349279,353786,55K/03/98/S/21-22,78.121138999999999,21.379764000000002,44.109999999999999,10.410000000000000,8.430000000000000,1.390000000000000,14.109999999999999,3.080000000000000,0.140000000000000,0.410000000000000,0.930000000000000,0.140000000000000,0.000000000000000,168.000000000000000,15.000000000000000,21.000000000000000,224.000000000000000,6.080000000000000,11.000000000000000,64.000000000000000,21.000000000000000,41.630000000000003,213.000000000000000,24.000000000000000,137.000000000000000,10.000000000000000,116.000000000000000,79.000000000000000,73.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.180000000000000,1.090000000000000,0.000000000000000,1.730000000000000,18.710000000000001,40.630000000000003,4.630000000000000,19.550000000000001,3.930000000000000,1.130000000000000,0.650000000000000,4.230000000000000,3.820000000000000,0.730000000000000,2.150000000000000,0.310000000000000,2.020000000000000,0.300000000000000,3.970000000000000,0.760000000000000,0.000000000000000,1.320000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
90,349280,353787,55K/03/99/S/21-22,78.135506000000007,21.382231000000001,45.899999999999999,11.390000000000001,12.970000000000001,2.510000000000000,8.850000000000000,2.780000000000000,0.220000000000000,0.550000000000000,0.540000000000000,0.160000000000000,0.000000000000000,134.000000000000000,19.000000000000000,27.000000000000000,354.000000000000000,4.570000000000000,2.000000000000000,92.000000000000000,16.000000000000000,27.329999999999998,183.000000000000000,25.000000000000000,164.000000000000000,10.000000000000000,168.000000000000000,124.000000000000000,101.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.170000000000000,0.000000000000000,0.500000000000000,18.399999999999999,43.490000000000002,5.270000000000000,22.050000000000001,5.490000000000000,1.560000000000000,0.950000000000000,5.100000000000000,5.250000000000000,1.000000000000000,2.660000000000000,0.430000000000000,2.460000000000000,0.380000000000000,4.870000000000000,0.980000000000000,0.000000000000000,1.160000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
91,349281,353788,55K/03/100/S/21-22,78.169217000000003,21.377835999999999,44.969999999999999,10.750000000000000,12.869999999999999,2.470000000000000,9.430000000000000,3.110000000000000,0.210000000000000,0.570000000000000,0.530000000000000,0.150000000000000,0.000000000000000,145.000000000000000,19.000000000000000,28.000000000000000,358.000000000000000,6.130000000000000,3.000000000000000,91.000000000000000,17.000000000000000,33.770000000000003,213.000000000000000,28.000000000000000,174.000000000000000,13.000000000000000,172.000000000000000,116.000000000000000,99.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.090000000000000,1.260000000000000,0.000000000000000,2.750000000000000,24.350000000000001,55.530000000000001,6.800000000000000,26.859999999999999,6.400000000000000,1.670000000000000,1.050000000000000,6.070000000000000,5.920000000000000,1.070000000000000,2.900000000000000,0.480000000000000,2.650000000000000,0.410000000000000,6.030000000000000,1.120000000000000,0.000000000000000,1.280000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
92,349282,353789,55K/03/101/S/21-22,78.186302999999995,21.383219000000000,47.850000000000001,10.720000000000001,11.490000000000000,1.960000000000000,8.460000000000001,2.870000000000000,0.190000000000000,0.890000000000000,1.100000000000000,0.260000000000000,0.000000000000000,185.000000000000000,18.000000000000000,25.000000000000000,263.000000000000000,5.340000000000000,4.000000000000000,75.000000000000000,18.000000000000000,32.270000000000003,192.000000000000000,28.000000000000000,161.000000000000000,10.000000000000000,124.000000000000000,118.000000000000000,103.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.140000000000000,1.300000000000000,0.000000000000000,1.810000000000000,19.890000000000001,44.570000000000000,5.500000000000000,23.420000000000002,5.360000000000000,1.790000000000000,0.940000000000000,5.320000000000000,5.600000000000000,1.050000000000000,2.930000000000000,0.430000000000000,2.730000000000000,0.390000000000000,5.220000000000000,0.830000000000000,0.000000000000000,1.290000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
93,349283,353790,55K/03/102/S/21-22,78.206975000000000,21.380299999999998,50.750000000000000,11.970000000000001,12.760000000000000,2.170000000000000,6.120000000000000,2.470000000000000,0.260000000000000,0.520000000000000,0.900000000000000,0.140000000000000,0.000000000000000,207.000000000000000,20.000000000000000,28.000000000000000,315.000000000000000,6.540000000000000,13.000000000000000,85.000000000000000,15.000000000000000,35.570000000000000,130.000000000000000,31.000000000000000,168.000000000000000,6.000000000000000,168.000000000000000,121.000000000000000,92.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.110000000000000,1.160000000000000,0.000000000000000,1.040000000000000,24.199999999999999,57.320000000000000,6.370000000000000,28.600000000000001,6.340000000000000,1.830000000000000,1.100000000000000,6.010000000000000,5.830000000000000,1.150000000000000,3.220000000000000,0.480000000000000,2.950000000000000,0.460000000000000,5.230000000000000,0.940000000000000,0.000000000000000,1.240000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
94,349284,353791,55K/03/103/S/21-22,78.217202999999998,21.383828000000001,55.909999999999997,13.300000000000001,10.570000000000000,1.560000000000000,2.320000000000000,2.850000000000000,0.150000000000000,0.380000000000000,1.350000000000000,0.130000000000000,0.000000000000000,292.000000000000000,21.000000000000000,26.000000000000000,228.000000000000000,9.810000000000000,21.000000000000000,79.000000000000000,14.000000000000000,61.939999999999998,115.000000000000000,28.000000000000000,187.000000000000000,9.000000000000000,157.000000000000000,93.000000000000000,88.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.480000000000000,1.300000000000000,0.000000000000000,1.140000000000000,25.809999999999999,59.710000000000001,6.540000000000000,26.829999999999998,5.550000000000000,1.370000000000000,0.900000000000000,4.930000000000000,5.000000000000000,0.940000000000000,2.760000000000000,0.440000000000000,2.740000000000000,0.420000000000000,5.390000000000000,1.030000000000000,0.000000000000000,1.920000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
95,349285,353792,55K/03/104/S/21-22,78.245268999999993,21.386683000000001,55.560000000000002,12.940000000000000,12.210000000000001,1.980000000000000,3.260000000000000,2.920000000000000,0.270000000000000,0.390000000000000,1.270000000000000,0.120000000000000,0.000000000000000,288.000000000000000,20.000000000000000,28.000000000000000,288.000000000000000,11.970000000000001,24.000000000000000,86.000000000000000,12.000000000000000,61.020000000000003,121.000000000000000,30.000000000000000,217.000000000000000,10.000000000000000,167.000000000000000,105.000000000000000,92.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.600000000000000,1.440000000000000,0.000000000000000,2.230000000000000,31.050000000000001,82.730000000000004,8.000000000000000,33.609999999999999,6.870000000000000,1.830000000000000,1.180000000000000,6.460000000000000,6.530000000000000,1.230000000000000,3.620000000000000,0.540000000000000,3.390000000000000,0.500000000000000,7.750000000000000,1.310000000000000,0.000000000000000,2.390000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
96,349286,353793,55K/03/105/S/21-22,78.004638999999997,21.402633000000002,46.399999999999999,10.449999999999999,15.830000000000000,4.560000000000000,7.230000000000000,2.770000000000000,0.280000000000000,0.860000000000000,0.370000000000000,0.180000000000000,0.000000000000000,25.000000000000000,19.000000000000000,35.000000000000000,655.000000000000000,2.250000000000000,1.000000000000000,119.000000000000000,4.000000000000000,9.960000000000001,114.000000000000000,28.000000000000000,173.000000000000000,19.000000000000000,270.000000000000000,111.000000000000000,187.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.560000000000000,0.000000000000000,1.480000000000000,11.180000000000000,26.300000000000001,3.580000000000000,17.280000000000001,4.570000000000000,1.590000000000000,0.940000000000000,4.770000000000000,5.780000000000000,1.060000000000000,3.170000000000000,0.450000000000000,2.760000000000000,0.430000000000000,5.390000000000000,1.030000000000000,0.000000000000000,0.530000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
97,349287,353794,55K/03/106/S/21-22,78.025435999999999,21.395938999999998,53.509999999999998,12.460000000000001,11.150000000000000,1.930000000000000,4.420000000000000,3.090000000000000,0.180000000000000,0.480000000000000,1.230000000000000,0.180000000000000,0.000000000000000,264.000000000000000,20.000000000000000,26.000000000000000,265.000000000000000,8.810000000000000,20.000000000000000,86.000000000000000,15.000000000000000,51.719999999999999,154.000000000000000,31.000000000000000,214.000000000000000,14.000000000000000,159.000000000000000,105.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.330000000000000,1.280000000000000,0.000000000000000,1.260000000000000,25.530000000000001,55.750000000000000,6.770000000000000,26.270000000000000,6.060000000000000,1.480000000000000,0.990000000000000,5.320000000000000,5.400000000000000,0.990000000000000,2.930000000000000,0.450000000000000,3.020000000000000,0.420000000000000,6.430000000000000,1.020000000000000,0.000000000000000,2.200000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
98,349288,353795,55K/03/107/S/21-22,78.052356000000003,21.404297000000000,48.210000000000001,11.109999999999999,12.710000000000001,2.550000000000000,8.109999999999999,2.650000000000000,0.190000000000000,0.830000000000000,0.810000000000000,0.180000000000000,0.000000000000000,166.000000000000000,19.000000000000000,28.000000000000000,336.000000000000000,4.490000000000000,1.000000000000000,68.000000000000000,14.000000000000000,21.090000000000000,202.000000000000000,25.000000000000000,186.000000000000000,10.000000000000000,115.000000000000000,123.000000000000000,102.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.040000000000000,0.000000000000000,0.500000000000000,17.550000000000001,39.799999999999997,4.940000000000000,20.239999999999998,4.780000000000000,1.510000000000000,0.840000000000000,4.740000000000000,4.620000000000000,0.880000000000000,2.370000000000000,0.360000000000000,2.220000000000000,0.320000000000000,5.380000000000000,0.770000000000000,0.000000000000000,0.930000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
99,349289,353796,55K/03/108/S/21-22,78.062680999999998,21.395413999999999,49.770000000000003,11.550000000000001,13.160000000000000,2.440000000000000,5.210000000000000,2.940000000000000,0.220000000000000,0.450000000000000,0.750000000000000,0.150000000000000,0.000000000000000,183.000000000000000,19.000000000000000,30.000000000000000,354.000000000000000,6.020000000000000,10.000000000000000,88.000000000000000,12.000000000000000,32.640000000000001,166.000000000000000,27.000000000000000,187.000000000000000,8.000000000000000,179.000000000000000,121.000000000000000,98.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.110000000000000,0.000000000000000,0.500000000000000,18.800000000000001,45.509999999999998,5.100000000000000,21.539999999999999,4.880000000000000,1.480000000000000,0.830000000000000,4.650000000000000,4.660000000000000,0.880000000000000,2.450000000000000,0.390000000000000,2.360000000000000,0.360000000000000,5.290000000000000,0.890000000000000,0.000000000000000,1.260000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
100,349290,353797,55K/03/109/S/21-22,78.094172000000000,21.398938999999999,51.899999999999999,11.789999999999999,12.550000000000001,2.510000000000000,3.820000000000000,2.910000000000000,0.180000000000000,0.590000000000000,0.960000000000000,0.180000000000000,0.000000000000000,215.000000000000000,20.000000000000000,28.000000000000000,335.000000000000000,5.540000000000000,11.000000000000000,79.000000000000000,12.000000000000000,27.350000000000001,147.000000000000000,30.000000000000000,210.000000000000000,12.000000000000000,160.000000000000000,116.000000000000000,110.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.210000000000000,0.000000000000000,2.200000000000000,18.629999999999999,46.170000000000002,4.970000000000000,21.219999999999999,4.940000000000000,1.340000000000000,0.810000000000000,4.520000000000000,4.660000000000000,0.870000000000000,2.490000000000000,0.370000000000000,2.290000000000000,0.370000000000000,4.790000000000000,0.910000000000000,0.000000000000000,1.100000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
101,349291,353798,55K/03/110/S/21-22,78.104619000000000,21.396642000000000,42.909999999999997,11.590000000000000,13.449999999999999,2.410000000000000,10.369999999999999,3.270000000000000,0.210000000000000,0.850000000000000,0.250000000000000,0.160000000000000,0.000000000000000,88.000000000000000,19.000000000000000,29.000000000000000,342.000000000000000,1.790000000000000,1.000000000000000,100.000000000000000,16.000000000000000,6.180000000000000,174.000000000000000,24.000000000000000,141.000000000000000,9.000000000000000,184.000000000000000,123.000000000000000,101.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.170000000000000,0.000000000000000,2.920000000000000,9.910000000000000,25.000000000000000,3.450000000000000,16.340000000000000,4.260000000000000,1.570000000000000,0.840000000000000,4.310000000000000,4.720000000000000,0.940000000000000,2.550000000000000,0.400000000000000,2.260000000000000,0.340000000000000,4.240000000000000,0.730000000000000,0.000000000000000,0.380000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
102,349292,353799,55K/03/111/S/21-22,78.124808000000002,21.400566999999999,45.049999999999997,15.029999999999999,16.070000000000000,2.690000000000000,5.030000000000000,2.120000000000000,0.180000000000000,0.820000000000000,0.180000000000000,0.230000000000000,0.000000000000000,85.000000000000000,24.000000000000000,35.000000000000000,378.000000000000000,2.230000000000000,1.000000000000000,117.000000000000000,0.500000000000000,6.640000000000000,146.000000000000000,29.000000000000000,185.000000000000000,12.000000000000000,184.000000000000000,199.000000000000000,121.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.400000000000000,0.000000000000000,1.000000000000000,14.390000000000001,35.630000000000003,4.800000000000000,22.789999999999999,6.120000000000000,2.070000000000000,1.120000000000000,5.550000000000000,6.360000000000000,1.070000000000000,3.090000000000000,0.470000000000000,2.940000000000000,0.430000000000000,5.220000000000000,0.960000000000000,0.000000000000000,0.560000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
103,349293,353800,55K/03/112/S/21-22,78.140891999999994,21.408086000000001,45.850000000000001,11.720000000000001,15.470000000000001,3.440000000000000,5.770000000000000,3.350000000000000,0.240000000000000,0.920000000000000,0.390000000000000,0.200000000000000,0.000000000000000,78.000000000000000,20.000000000000000,33.000000000000000,450.000000000000000,1.970000000000000,1.000000000000000,116.000000000000000,4.000000000000000,8.779999999999999,178.000000000000000,27.000000000000000,180.000000000000000,16.000000000000000,203.000000000000000,144.000000000000000,136.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.220000000000000,0.000000000000000,0.500000000000000,10.910000000000000,28.809999999999999,3.700000000000000,17.550000000000001,4.390000000000000,1.530000000000000,0.880000000000000,4.390000000000000,4.820000000000000,0.930000000000000,2.500000000000000,0.390000000000000,2.200000000000000,0.320000000000000,4.710000000000000,0.900000000000000,0.000000000000000,0.420000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
104,349294,353801,55K/03/113/S/21-22,78.167918999999998,21.407357999999999,49.820000000000000,12.250000000000000,14.070000000000000,2.790000000000000,5.660000000000000,2.860000000000000,0.240000000000000,0.550000000000000,0.620000000000000,0.140000000000000,0.000000000000000,173.000000000000000,20.000000000000000,31.000000000000000,373.000000000000000,5.040000000000000,6.000000000000000,99.000000000000000,8.000000000000000,21.949999999999999,164.000000000000000,29.000000000000000,202.000000000000000,11.000000000000000,193.000000000000000,132.000000000000000,126.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.080000000000000,0.000000000000000,0.500000000000000,18.510000000000002,45.000000000000000,5.170000000000000,22.960000000000001,5.350000000000000,1.550000000000000,0.910000000000000,5.070000000000000,5.040000000000000,0.990000000000000,2.670000000000000,0.430000000000000,2.470000000000000,0.380000000000000,5.810000000000000,0.950000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
105,349295,353802,55K/03/114/S/21-22,78.174800000000005,21.398197000000000,49.090000000000003,13.240000000000000,15.210000000000001,2.820000000000000,4.170000000000000,2.050000000000000,0.370000000000000,0.640000000000000,0.520000000000000,0.180000000000000,0.000000000000000,194.000000000000000,20.000000000000000,31.000000000000000,370.000000000000000,4.670000000000000,4.000000000000000,99.000000000000000,5.000000000000000,20.359999999999999,114.000000000000000,29.000000000000000,191.000000000000000,2.500000000000000,182.000000000000000,145.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.270000000000000,0.000000000000000,1.240000000000000,19.520000000000000,48.250000000000000,5.530000000000000,24.609999999999999,5.750000000000000,1.790000000000000,1.030000000000000,5.310000000000000,5.680000000000000,1.040000000000000,2.990000000000000,0.440000000000000,2.780000000000000,0.400000000000000,6.590000000000000,0.930000000000000,0.000000000000000,1.080000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
106,349296,353803,55K/03/115/S/21-22,78.196096999999995,21.396574999999999,48.719999999999999,11.170000000000000,13.130000000000001,2.500000000000000,7.180000000000000,3.150000000000000,0.190000000000000,0.810000000000000,0.760000000000000,0.170000000000000,0.000000000000000,143.000000000000000,20.000000000000000,27.000000000000000,357.000000000000000,4.650000000000000,1.000000000000000,93.000000000000000,12.000000000000000,22.350000000000001,182.000000000000000,25.000000000000000,170.000000000000000,11.000000000000000,182.000000000000000,118.000000000000000,110.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.240000000000000,0.000000000000000,0.500000000000000,16.210000000000001,37.960000000000001,4.580000000000000,20.059999999999999,4.860000000000000,1.520000000000000,0.900000000000000,4.530000000000000,4.710000000000000,0.930000000000000,2.650000000000000,0.400000000000000,2.400000000000000,0.360000000000000,5.490000000000000,0.790000000000000,0.000000000000000,1.070000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
107,349297,353804,55K/03/116/S/21-22,78.213372000000007,21.400016999999998,49.899999999999999,11.470000000000001,13.609999999999999,2.380000000000000,5.400000000000000,2.680000000000000,0.300000000000000,0.420000000000000,0.870000000000000,0.130000000000000,0.000000000000000,197.000000000000000,19.000000000000000,29.000000000000000,361.000000000000000,4.650000000000000,7.000000000000000,64.000000000000000,12.000000000000000,27.440000000000001,140.000000000000000,25.000000000000000,134.000000000000000,2.500000000000000,169.000000000000000,127.000000000000000,79.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,0.940000000000000,0.000000000000000,1.770000000000000,18.890000000000001,44.170000000000002,5.190000000000000,22.350000000000001,4.810000000000000,1.490000000000000,0.860000000000000,4.870000000000000,4.800000000000000,0.950000000000000,2.690000000000000,0.400000000000000,2.450000000000000,0.360000000000000,4.290000000000000,0.760000000000000,0.000000000000000,0.980000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
108,349298,353805,55K/03/117/S/21-22,78.239242000000004,21.405802999999999,53.450000000000003,12.660000000000000,11.960000000000001,1.940000000000000,3.410000000000000,3.090000000000000,0.200000000000000,0.440000000000000,1.160000000000000,0.150000000000000,0.000000000000000,236.000000000000000,20.000000000000000,27.000000000000000,286.000000000000000,8.410000000000000,20.000000000000000,71.000000000000000,12.000000000000000,46.710000000000001,145.000000000000000,25.000000000000000,167.000000000000000,2.500000000000000,164.000000000000000,113.000000000000000,83.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.300000000000000,1.250000000000000,0.000000000000000,0.500000000000000,21.090000000000000,55.780000000000001,5.690000000000000,22.930000000000000,4.880000000000000,1.360000000000000,0.880000000000000,4.590000000000000,4.680000000000000,0.900000000000000,2.630000000000000,0.400000000000000,2.520000000000000,0.380000000000000,5.120000000000000,0.890000000000000,0.000000000000000,1.550000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
109,349299,353806,55K/03/118/S/21-22,78.009157999999999,21.426538999999998,55.840000000000003,11.230000000000000,11.210000000000001,2.390000000000000,5.350000000000000,1.940000000000000,0.170000000000000,1.100000000000000,0.820000000000000,0.540000000000000,0.000000000000000,263.000000000000000,17.000000000000000,26.000000000000000,335.000000000000000,8.109999999999999,4.000000000000000,55.000000000000000,15.000000000000000,11.980000000000000,124.000000000000000,37.000000000000000,476.000000000000000,13.000000000000000,121.000000000000000,98.000000000000000,107.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.060000000000000,0.000000000000000,0.500000000000000,23.239999999999998,55.930000000000000,6.320000000000000,24.859999999999999,5.400000000000000,1.400000000000000,0.830000000000000,5.010000000000000,4.660000000000000,0.850000000000000,2.560000000000000,0.390000000000000,2.570000000000000,0.400000000000000,21.760000000000002,0.820000000000000,0.000000000000000,1.660000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
110,349300,353807,55K/03/119/S/21-22,78.029544000000001,21.413142000000001,47.420000000000002,10.949999999999999,10.119999999999999,1.750000000000000,11.390000000000001,2.750000000000000,0.140000000000000,0.490000000000000,0.600000000000000,0.130000000000000,0.000000000000000,160.000000000000000,17.000000000000000,25.000000000000000,248.000000000000000,5.860000000000000,1.000000000000000,51.000000000000000,20.000000000000000,22.090000000000000,199.000000000000000,21.000000000000000,153.000000000000000,2.500000000000000,119.000000000000000,108.000000000000000,65.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.040000000000000,0.000000000000000,1.020000000000000,18.350000000000001,41.280000000000001,4.860000000000000,21.460000000000001,4.740000000000000,1.340000000000000,0.780000000000000,4.570000000000000,4.650000000000000,0.850000000000000,2.500000000000000,0.370000000000000,2.330000000000000,0.360000000000000,5.340000000000000,0.840000000000000,0.000000000000000,1.220000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
111,349301,353808,55K/03/120/S/21-22,78.049225000000007,21.421932999999999,52.450000000000003,10.940000000000000,14.210000000000001,3.100000000000000,4.420000000000000,2.220000000000000,0.280000000000000,1.060000000000000,0.810000000000000,0.280000000000000,0.000000000000000,182.000000000000000,20.000000000000000,32.000000000000000,392.000000000000000,4.030000000000000,1.000000000000000,67.000000000000000,7.000000000000000,21.750000000000000,178.000000000000000,30.000000000000000,214.000000000000000,11.000000000000000,119.000000000000000,146.000000000000000,128.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.250000000000000,0.000000000000000,0.500000000000000,18.500000000000000,44.030000000000001,5.690000000000000,24.649999999999999,5.690000000000000,1.810000000000000,1.050000000000000,5.460000000000000,5.630000000000000,1.120000000000000,3.000000000000000,0.470000000000000,2.720000000000000,0.420000000000000,6.680000000000000,0.910000000000000,0.000000000000000,0.880000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
112,349302,353809,55K/03/121/S/21-22,78.073464000000001,21.412780999999999,49.570000000000000,12.010000000000000,12.199999999999999,2.180000000000000,8.180000000000000,3.380000000000000,0.190000000000000,0.690000000000000,0.700000000000000,0.160000000000000,0.000000000000000,171.000000000000000,19.000000000000000,28.000000000000000,329.000000000000000,4.380000000000000,1.000000000000000,75.000000000000000,15.000000000000000,19.690000000000001,226.000000000000000,21.000000000000000,133.000000000000000,2.500000000000000,197.000000000000000,114.000000000000000,77.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.210000000000000,0.000000000000000,0.500000000000000,14.640000000000001,34.329999999999998,4.230000000000000,17.329999999999998,4.130000000000000,1.270000000000000,0.720000000000000,3.760000000000000,4.030000000000000,0.730000000000000,1.940000000000000,0.320000000000000,1.990000000000000,0.310000000000000,4.520000000000000,0.750000000000000,0.000000000000000,0.980000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
